3,3088;0,0486
3,3189;0,0218
3,3254;-0,0049
3,3335;0,0022
3,3413;0,0191
3,3502;-0,0356
3,3569;-0,0087
3,3675;-0,0220
3,3741;-0,0444
3,3837;-0,0377
3,3898;-0,0235
3,3977;-0,0163
3,4062;-0,0211
3,4139;-0,0142
3,4223;0,0191
3,4297;0,0330
3,4376;0,0348
3,4468;0,0560
3,4530;0,0777
3,4620;0,0756
3,4694;0,0645
3,4782;0,0561
3,4855;0,0381
3,4950;0,0078
3,5020;0,0032
3,5094;0,0033
3,5173;-0,0016
3,5262;-0,0161
3,5344;-0,0427
3,5423;-0,0674
3,5509;-0,0447
3,5578;-0,0282
3,5677;-0,0271
3,5736;-0,0120
3,5838;0,0103
3,5895;0,0543
3,5974;0,0677
3,6058;0,1200
3,6139;0,1366
3,6221;0,1462
3,6296;0,1487
3,6386;0,1392
3,6448;0,1318
3,6536;0,1122
3,6615;0,1283
3,6696;0,1296
3,6775;0,1186
3,6872;0,0788
3,6932;0,0437
3,7012;0,0207
3,7096;0,0262
3,7181;-0,0115
3,7258;-0,0255
3,7343;-0,0228
3,7407;-0,0012
3,7506;-0,0371
3,7578;-0,0011
3,7675;-0,0228
3,7737;0,0058
3,7840;0,0033
3,7891;0,0274
3,7978;0,0449
3,8061;0,0578
3,8137;0,0546
3,8220;0,0685
3,8299;0,0923
3,8370;0,0997
3,8453;0,0688
3,8540;0,0426
3,8619;0,0500
3,8704;0,0334
3,8773;0,0190
3,8876;0,0141
3,8937;0,0212
3,9013;-0,0005
3,9095;0,0428
3,9176;0,0504
3,9259;0,0607
3,9343;0,0925
3,9419;0,1171
3,9515;0,0981
3,9575;0,1123
3,9677;0,1188
3,9748;0,1180
3,9813;0,0690
3,9900;0,0461
3,9977;0,0209
4,0052;-0,0091
4,0133;-0,0082
4,0219;-0,0026
4,0291;0,0173
4,0381;0,0564
4,0454;0,0669
4,0536;0,0297
4,0614;0,0431
4,0711;0,0235
4,0767;0,0351
4,0857;0,0209
4,0933;0,0261
4,1015;0,0242
4,1093;0,0227
4,1178;0,0426
4,1246;0,0289
4,1344;0,0226
4,1413;0,0211
4,1502;0,0220
4,1576;0,0037
4,1667;-0,0120
4,1728;-0,0040
4,1816;-0,0150
4,1893;-0,0069
4,1977;0,0179
4,2060;0,0209
4,2147;0,0552
4,2217;0,0728
4,2301;0,1071
4,2381;0,0937
4,2457;0,1500
4,2535;0,1492
4,2617;0,1274
4,2687;0,1034
4,2779;0,0676
4,2875;0,0265
4,2939;0,0085
4,3029;-0,0150
4,3096;-0,0129
4,3178;-0,0421
4,3257;-0,0689
4,3345;-0,1025
4,3415;-0,0953
4,3506;-0,1003
4,3577;-0,0480
4,3670;-0,0073
4,3734;0,0841
4,3812;0,1019
4,3895;0,1399
4,3976;0,1761
4,4058;0,1552
4,4127;0,1627
4,4218;0,1651
4,4300;0,1452
4,4377;0,1342
4,4458;0,1040
4,4536;0,0714
4,4608;0,0294
4,4692;-0,0098
4,4774;-0,0416
4,4869;-0,0545
4,4937;-0,0749
4,5017;-0,0814
4,5096;-0,0449
4,5185;-0,0492
4,5257;-0,0486
4,5348;-0,0170
4,5415;-0,0048
4,5514;-0,0071
4,5573;0,0051
4,5675;0,0223
4,5739;0,0421
4,5817;0,0501
4,5904;0,0488
4,5980;0,0312
4,6053;0,0454
4,6138;0,0528
4,6225;0,0535
4,6299;0,0572
4,6376;0,0895
4,6455;0,0883
4,6529;0,0919
4,6620;0,0836
4,6693;0,0633
4,6777;0,0595
4,6885;0,0695
4,6940;0,0816
4,7023;0,0644
4,7100;0,0661
4,7184;0,0461
4,7260;0,0404
4,7349;0,0322
4,7418;0,0407
4,7527;0,0535
4,7580;0,0372
4,7656;0,0394
4,7733;0,0389
4,7816;0,0280
4,7901;0,0219
4,7971;0,0323
4,8061;0,0159
4,8136;0,0302
4,8220;0,0250
4,8297;0,0292
4,8381;0,0714
4,8451;0,0727
4,8537;0,0502
4,8614;0,0593
4,8693;0,0283
4,8778;-0,0091
4,8879;-0,0101
4,8939;-0,0126
4,9013;0,0047
4,9096;0,0031
4,9184;0,0090
4,9263;-0,0017
4,9352;-0,0027
4,9408;0,0173
4,9516;0,0389
4,9574;0,0551
4,9680;0,0661
4,9738;0,0864
4,9821;0,1230
4,9895;0,1075
4,9977;0,1236
5,0058;0,1066
5,0137;0,0707
5,0224;0,0425
5,0295;0,0115
5,0376;0,0233
5,0454;-0,0110
5,0535;-0,0291
5,0619;-0,0594
5,0695;-0,0865
5,0781;-0,1011
5,0892;-0,0936
5,0940;-0,1102
5,1022;-0,0676
5,1100;-0,0470
5,1185;0,0165
5,1258;0,0634
5,1357;0,0871
5,1417;0,1212
5,1516;0,1349
5,1578;0,1275
5,1656;0,1585
5,1742;0,1341
5,1816;0,1213
5,1900;0,1393
5,1982;0,1498
5,2062;0,1120
5,2135;0,0809
5,2217;0,0665
5,2293;0,0088
5,2376;0,0128
5,2453;-0,0101
5,2535;-0,0285
5,2614;-0,0233
5,2696;-0,0539
5,2769;-0,0128
5,2886;-0,0358
5,2941;-0,0227
5,3024;-0,0287
5,3095;-0,0221
5,3186;0,0086
5,3256;0,0203
5,3357;0,0635
5,3419;0,0402
5,3518;0,0457
5,3576;0,0799
5,3681;0,0805
5,3735;0,0497
5,3814;0,0426
5,3904;0,0285
5,3977;0,0500
5,4060;0,0378
5,4150;0,0230
5,4208;0,0250
5,4294;0,0223
5,4427;0,0054
5,4453;-0,0015
5,4543;-0,0060
5,4618;-0,0128
5,4714;-0,0029
5,4778;0,0120
5,4856;0,0218
5,4936;0,0124
5,5053;0,0027
5,5093;-0,0024
5,5184;0,0162
5,5258;0,0275
5,5361;0,0415
5,5413;0,0722
5,5519;0,0816
5,5583;0,0624
5,5645;0,0535
5,5740;-0,0055
5,5817;-0,0163
5,5900;0,0279
5,5976;0,0072
5,6065;0,0080
5,6130;0,0303
5,6216;0,0452
5,6295;0,0434
5,6374;0,0176
5,6460;0,0132
5,6536;0,0113
5,6615;0,0072
5,6694;0,0055
5,6779;-0,0012
5,6883;0,0228
5,6943;0,0300
5,7024;0,0298
5,7090;0,0439
5,7191;0,0409
5,7255;0,0206
5,7354;0,0073
5,7418;0,0372
5,7522;0,0287
5,7572;0,0325
5,7655;0,0775
5,7740;0,0822
5,7813;0,0876
5,7897;0,1054
5,7975;0,0681
5,8050;0,0571
5,8137;0,0768
5,8218;0,0912
5,8297;0,1050
5,8381;0,1133
5,8457;0,1045
5,8527;0,0624
5,8617;-0,0056
5,8693;-0,0612
5,8778;-0,0930
5,8893;-0,0723
5,8945;-0,0497
5,9028;0,0042
5,9096;0,0276
5,9195;0,0756
5,9255;0,0671
5,9356;0,1143
5,9424;0,1213
5,9488;0,1721
5,9576;0,1863
5,9652;0,2069
5,9737;0,1758
5,9813;0,1626
5,9897;0,1457
5,9970;0,1234
6,0058;0,1199
6,0133;0,0635
6,0216;0,0382
6,0298;-0,0010
6,0381;-0,0282
6,0448;-0,0767
6,0537;-0,0654
6,0615;-0,0562
6,0692;-0,0560
6,0773;-0,0368
6,0892;-0,0172
6,0926;-0,0143
6,1023;0,0011
6,1098;0,0000
6,1192;0,0208
6,1258;0,0733
6,1359;0,0784
6,1410;0,0961
6,1494;0,1023
6,1576;0,1041
6,1653;0,1107
6,1736;0,0935
6,1815;0,0932
6,1893;0,0687
6,1975;0,0825
6,2054;0,1105
6,2133;0,1049
6,2220;0,1065
6,2297;0,1079
6,2371;0,0851
6,2458;0,0763
6,2535;0,0766
6,2618;0,0382
6,2694;0,0352
6,2777;0,0127
6,2864;0,0501
6,2936;0,0440
6,3064;0,0445
6,3093;0,0324
6,3195;0,0057
6,3260;0,0006
6,3358;-0,0018
6,3418;-0,0034
6,3496;0,0364
6,3582;0,0407
6,3658;0,0407
6,3741;0,0196
6,3811;0,0442
6,3895;0,0401
6,3976;0,0406
6,4055;0,0385
6,4140;0,0481
6,4217;0,0215
6,4294;0,0186
6,4375;-0,0014
6,4462;0,0266
6,4588;0,0380
6,4616;0,0661
6,4706;0,0656
6,4771;0,0389
6,4903;0,0412
6,4936;0,0528
6,5036;0,0167
6,5098;-0,0072
6,5197;0,0051
6,5248;-0,0111
6,5353;-0,0035
6,5416;-0,0129
6,5494;-0,0176
6,5582;-0,0058
6,5657;-0,0064
6,5740;-0,0003
6,5818;-0,0036
6,5893;0,0381
6,5977;0,0648
6,6059;0,0649
6,6137;0,1295
6,6210;0,1301
6,6298;0,0856
6,6379;0,0440
6,6458;0,0100
6,6534;-0,0002
6,6616;0,0035
6,6694;-0,0052
6,6776;-0,0237
6,6861;-0,0469
6,6935;-0,0696
6,7030;-0,0584
6,7099;-0,0659
6,7221;-0,0493
6,7256;-0,0085
6,7366;0,0637
6,7414;0,0935
6,7495;0,1215
6,7580;0,1263
6,7654;0,1385
6,7740;0,1388
6,7817;0,1025
6,7895;0,1107
6,7979;0,1154
6,8065;0,1095
6,8127;0,0837
6,8213;0,0693
6,8298;0,0212
6,8375;0,0065
6,8453;-0,0008
6,8544;-0,0271
6,8611;-0,0339
6,8701;-0,0788
6,8778;-0,0684
6,8863;-0,0647
6,8940;-0,0726
6,9030;-0,0496
6,9090;-0,0366
6,9224;-0,0165
6,9255;-0,0089
6,9357;-0,0113
6,9417;0,0123
6,9497;0,0407
6,9572;0,0288
6,9655;0,0316
6,9739;0,0774
6,9811;0,0754
6,9899;0,0757
6,9980;0,0594
7,0049;0,0382
7,0141;0,0436
7,0216;0,0252
7,0294;0,0171
7,0375;0,0242
7,0454;0,0012
7,0547;0,0295
7,0624;0,0011
7,0693;-0,0075
7,0780;-0,0210
7,0863;0,0131
7,0942;0,0299
7,1034;0,0460
7,1099;0,0373
7,1223;0,0399
7,1257;0,0536
7,1333;0,0476
7,1418;0,0366
7,1491;0,0302
7,1581;0,0503
7,1658;0,0516
7,1740;0,0534
7,1814;0,0532
7,1898;0,0391
7,1970;0,0254
7,2058;-0,0047
7,2132;-0,0298
7,2214;-0,0192
7,2296;-0,0231
7,2374;-0,0083
7,2449;0,0349
7,2533;0,0490
7,2617;0,0341
7,2698;0,0527
7,2779;0,0542
7,2861;0,0704
7,2928;0,0915
7,3029;0,0963
7,3102;0,0895
7,3227;0,0852
7,3256;0,0501
7,3363;0,0342
7,3411;0,0113
7,3497;0,0146
7,3581;-0,0109
7,3656;0,0231
7,3738;0,0568
7,3815;0,0474
7,3890;0,0643
7,3979;0,0740
7,4057;0,1051
7,4138;0,0957
7,4216;0,1127
7,4295;0,1060
7,4370;0,0801
7,4456;0,0873
7,4533;0,0560
7,4613;0,0364
7,4702;0,0234
7,4779;0,0365
7,4881;-0,0151
7,4939;-0,0329
7,5038;-0,0697
7,5097;-0,1040
7,5233;-0,1026
7,5255;-0,1012
7,5331;-0,0713
7,5417;-0,0077
7,5499;0,0325
7,5584;0,0880
7,5658;0,1258
7,5744;0,1575
7,5807;0,1631
7,5898;0,1994
7,5979;0,2012
7,6056;0,1974
7,6138;0,1879
7,6215;0,1850
7,6293;0,1528
7,6375;0,1250
7,6458;0,0946
7,6537;0,0422
7,6614;0,0399
7,6702;0,0014
7,6768;-0,0278
7,6876;-0,0162
7,6935;-0,0261
7,7066;0,0000
7,7096;-0,0190
7,7204;-0,0092
7,7258;-0,0112
7,7333;0,0008
7,7418;0,0128
7,7498;0,0224
7,7585;0,0324
7,7657;0,0740
7,7736;0,0753
7,7817;0,0724
7,7895;0,0868
7,7975;0,0799
7,8066;0,0634
7,8140;0,0635
7,8208;0,0851
7,8297;0,0968
7,8373;0,0991
7,8453;0,0775
7,8540;0,0680
7,8620;0,0346
7,8707;0,0323
7,8780;0,0158
7,8869;0,0136
7,8938;0,0230
7,9038;0,0347
7,9094;0,0537
7,9170;0,0655
7,9257;0,0320
7,9335;0,0486
7,9419;0,0289
7,9492;0,0473
7,9589;0,0269
7,9648;0,0421
7,9734;0,0476
7,9816;0,0483
7,9894;0,0228
7,9975;0,0548
8,0057;0,0775
8,0129;0,0575
8,0215;0,0618
8,0293;0,0714
8,0373;0,0674
8,0456;0,0878
8,0545;0,0557
8,0614;0,0501
8,0704;0,0585
8,0777;0,0308
8,0867;0,0434
8,0938;0,0320
8,1037;0,0417
8,1090;0,0626
8,1238;0,0496
8,1254;0,0530
8,1335;0,0848
8,1418;0,0973
8,1496;0,0472
8,1577;0,0761
8,1659;0,0711
8,1735;0,0708
8,1827;0,0561
8,1895;0,0535
8,1972;0,0462
8,2067;0,0486
8,2135;0,0347
8,2213;0,0235
8,2297;0,0223
8,2376;-0,0025
8,2458;0,0087
8,2532;-0,0016
8,2613;0,0074
8,2707;0,0209
8,2776;0,0776
8,2870;0,1154
8,2940;0,1274
8,3052;0,0869
8,3093;0,0707
8,3217;0,0933
8,3253;0,0513
8,3339;0,0257
8,3418;0,0380
8,3493;0,0214
8,3580;-0,0120
8,3654;-0,0741
8,3738;-0,1025
8,3816;-0,1263
8,3895;-0,1384
8,3968;-0,1193
8,4054;-0,0693
8,4133;-0,0118
8,4213;0,0363
8,4298;0,0800
8,4380;0,1004
8,4455;0,1307
8,4542;0,1636
8,4618;0,1656
8,4704;0,1886
8,4778;0,2156
8,4881;0,2179
8,4949;0,2174
8,5060;0,1852
8,5096;0,1431
8,5246;0,1011
8,5253;0,0739
8,5336;0,0350
8,5406;0,0227
8,5494;-0,0252
8,5576;-0,0345
8,5656;-0,0221
8,5732;-0,0432
8,5819;-0,0595
8,5929;-0,0588
8,5971;-0,0460
8,6051;-0,0087
8,6131;0,0192
8,6213;0,0597
8,6303;0,0812
8,6366;0,0936
8,6455;0,0732
8,6532;0,0315
8,6612;0,0092
8,6696;-0,0514
8,6780;-0,0765
8,6870;-0,0637
8,6938;-0,0377
8,7043;-0,0147
8,7091;-0,0349
8,7174;-0,1741
8,7260;-0,2404
8,7332;-0,2766
8,7416;-0,3702
8,7494;-0,4321
8,7584;-0,5253
8,7660;-0,5813
8,7747;-0,6936
8,7815;-0,7103
8,7895;-0,7915
8,7974;-0,9421
8,8065;-1,0596
8,8140;-1,2052
8,8215;-1,4189
8,8288;-1,5695
8,8374;-1,6104
8,8455;-1,5984
8,8554;-1,5067
8,8618;-1,3614
8,8713;-1,2203
8,8774;-1,0829
8,8873;-1,0155
8,8935;-0,9219
8,9040;-0,8518
8,9094;-0,8442
8,9235;-0,8727
8,9271;-0,9601
8,9338;-1,0916
8,9422;-1,1366
8,9495;-1,1156
8,9578;-1,0515
8,9657;-0,8449
8,9728;-0,5935
8,9818;-0,4051
8,9894;-0,3203
8,9976;-0,3553
9,0072;-0,6058
9,0142;-0,8658
9,0210;-1,2109
9,0293;-1,5178
9,0373;-1,7330
9,0458;-1,9305
9,0544;-1,8197
9,0615;-1,5062
9,0709;-1,1781
9,0775;-0,9272
9,0874;-0,5637
9,0933;-0,1778
9,1015;0,1320
9,1101;0,4632
9,1170;0,4307
9,1256;0,2954
9,1332;0,0388
9,1420;-0,0325
9,1496;0,0170
9,1577;0,1641
9,1652;0,4876
9,1733;0,6226
9,1817;0,7208
9,1894;0,7975
9,1974;0,6469
9,2072;0,4628
9,2134;0,1445
9,2217;-0,1400
9,2299;-0,1800
9,2372;0,0334
9,2456;0,3678
9,2542;0,8410
9,2612;1,2986
9,2709;1,4251
9,2772;1,4235
9,2883;1,4298
9,2935;1,1792
9,3041;0,9739
9,3087;0,8498
9,3177;0,4590
9,3254;0,1194
9,3332;-0,3092
9,3415;-0,8145
9,3493;-1,0367
9,3570;-0,8507
9,3653;-0,5294
9,3732;-0,0495
9,3812;0,3436
9,3894;0,8782
9,3981;1,1669
9,4103;1,4474
9,4134;1,6819
9,4213;1,6022
9,4295;1,5495
9,4392;1,6665
9,4455;1,5821
9,4535;1,4122
9,4617;1,5239
9,4708;1,3064
9,4773;1,5028
9,4874;2,3094
9,4951;2,8514
9,5013;3,4279
9,5123;3,5058
9,5197;2,9618
9,5285;2,4609
9,5332;1,9515
9,5416;1,0813
9,5496;1,4084
9,5577;2,0681
9,5653;2,5390
9,5732;2,3818
9,5812;1,2316
9,5896;-0,2629
9,5967;-2,2486
9,6062;-2,5824
9,6136;-0,4846
9,6215;2,6458
9,6294;5,6994
9,6374;7,1242
9,6452;6,6389
9,6542;4,6543
9,6615;1,9757
9,6711;-0,6999
9,6781;-1,1476
9,6877;0,4410
9,6935;1,1156
9,7015;-0,9170
9,7093;-4,3272
9,7177;-9,0563
9,7259;-13,3456
9,7341;-14,8946
9,7406;-13,2469
9,7497;-10,1690
9,7574;-9,4761
9,7657;-8,7398
9,7732;-8,5523
9,7816;-8,5794
9,7886;-8,3923
9,7976;-7,5042
9,8086;-6,4044
9,8134;-4,5921
9,8213;-2,6245
9,8291;-2,2647
9,8414;-1,6018
9,8456;-0,7464
9,8544;0,4594
9,8611;1,6329
9,8734;1,1693
9,8776;-1,6484
9,8851;-5,1233
9,8941;-9,1514
9,9016;-11,8622
9,9134;-13,0676
9,9181;-12,3891
9,9258;-9,8264
9,9328;-7,1912
9,9417;-4,4619
9,9492;-2,6900
9,9575;-2,0278
9,9657;-1,8938
9,9750;-2,0579
9,9819;-2,2756
9,9894;-2,6478
9,9977;-2,8356
10,0087;-2,9910
10,0141;-2,5156
10,0216;-1,8891
10,0292;-1,5652
10,0384;-1,5825
10,0452;-1,7900
10,0547;-1,9871
10,0611;-2,4605
10,0742;-2,3560
10,0768;-2,4161
10,0872;-2,6768
10,0935;-2,9424
10,1042;-2,9213
10,1094;-2,9595
10,1171;-2,4943
10,1246;-1,9927
10,1337;-1,8766
10,1414;-1,6221
10,1493;-1,0927
10,1582;-1,0655
10,1658;-0,7703
10,1747;-0,0531
10,1819;-0,0282
10,1893;0,1956
10,1975;1,5308
10,2076;3,7344
10,2144;3,0111
10,2222;-0,5694
10,2293;-4,7213
10,2382;-8,6778
10,2459;-6,6520
10,2549;-0,8308
10,2618;6,5771
10,2714;5,8296
10,2773;9,8401
10,2859;9,1961
10,2935;6,5503
10,3017;3,4897
10,3096;0,3122
10,3174;-0,6480
10,3260;-0,1803
10,3336;0,9270
10,3418;1,8926
10,3497;1,9526
10,3582;2,0386
10,3653;2,2058
10,3734;1,9972
10,3813;1,1566
10,3892;0,0003
10,3976;-0,9028
10,4072;-1,6953
10,4130;-2,1149
10,4213;-2,0297
10,4294;-1,9953
10,4384;-2,0393
10,4457;-1,9506
10,4560;-1,5058
10,4608;-0,8418
10,4719;-0,3468
10,4775;0,1371
10,4854;0,3385
10,4938;0,4028
10,5015;0,4704
10,5093;0,3828
10,5177;0,5099
10,5257;0,3791
10,5333;0,1138
10,5413;-0,2535
10,5497;-0,7078
10,5567;-1,1771
10,5654;-1,2851
10,5733;-1,2955
10,5814;-1,2749
10,5892;-1,0539
10,5974;-0,8384
10,6061;-0,7876
10,6133;-0,8386
10,6211;-1,0366
10,6298;-1,3082
10,6381;-1,5287
10,6461;-1,4240
10,6551;-1,3949
10,6613;-1,5486
10,6709;-1,7645
10,6775;-1,9631
10,6855;-2,0954
10,6940;-2,2820
10,7006;-2,2983
10,7098;-2,3870
10,7177;-2,5012
10,7254;-2,2700
10,7334;-1,9285
10,7417;-1,3673
10,7486;-0,6905
10,7573;-0,0542
10,7656;0,4287
10,7734;0,6319
10,7816;0,6773
10,7893;0,6580
10,7974;0,5439
10,8085;0,4003
10,8139;0,1822
10,8221;-0,0099
10,8297;-0,2142
